,label,tweet
179,Anger,"Temen pernah beli hp online dr Batam. Stlh di trf terus dihubungi pihak bea cukai bhw hpnya gabisa keluar krn dibilang BM. Katanya, kalo ga bayar smpe jam 5 sore bakal dipolisikan, eh beneran di trf sama temen. Ternyata sama, modus penipuan. Krn barangnya ga sampe. [URL]"
180,Joy,"Salut Dengan keberanian belio mempertaruhkan jabatannya... Semoga lahir luther2 lain juga di sumba, yang berani membela rakyatnya.."
181,Anger,[USERNAME] JORR macet total! Dari Pintu Tol Pasar Minggu sampai Jati Asih udah hampir 3 jam! Banyak asongan di tengah jalan. Truk di jalur paling kanan. Bayar tol buat apa ya?!  [URL]
182,Joy,aduh sangat tindu suasana madinah .
183,Love,@Hilmi28 @prabowo Setuju....\nTp yg jelas #GantiPresiden2019
184,Fear,Pastikan perjalanan liburan Anda aman dan menyenangkan dengan proteksi dari Asuransi Hario Siaga. Dapatkan di evoucher.mnclife.com
185,Sad,Polres Pati Berduka : pada hari Senin (09/070 bertempat di rumah duka Ds. Waturoyo Rt 03/IV Kec. Margoyoso Kab.Pati telah dilaksanakan giat upacara persemayaman Jenazah almarhum AIPTU PURYONO jabatan terakhir Banit 1 Unit Sabhara Polsek Margoyoso [URL]
186,Joy,Sejumlah tokoh Partai Demokrat akan deklarasi Relawan Jokowi (ReJo)\n\n#JokoWidodo #DemokratJokowi #JokowiHebat…
187,Joy,"SUKSES itu tidak memandang Rupa tapi memandang berapa besar usahamu, Tekadmu &amp; nyalimu untuk Terus Berjuang. SETUJU?"
188,Anger,"Ada seseorang merasa pancasila, tapi anti politik. Wong kita ini hidup di Negara Demokrasi yg menggunakan sistem politik. Makanya para politikus, cepat mengertilah. Bahwa tingkat apatisme masyarakat kita terhadap politik itu kian meninggi. Jgn terus berkorupsi dan ingkar janji."
189,Sad,@poppy_trees @Gerindra @MayjenSudrajat @syaikhu_ahmad @prabowo Yg HAFIZ yg SIBUK MALING
190,Joy,@GanjarYasin @ganjarpranowo Semoga sukses pak ganjar bisa menjabat gubernur yg 2X di jateng\n..dari kami komunitas driver kendal
191,Fear,Cara ordernya gmn.. semua sales kh??
192,Joy,@billiejin__ @YOONGHUB ywd kalo gt dengerin lagu mars perindo yg diremix lg aja
193,Anger,yang penting tidak-ngejer2 cowok orang yeh padahal sudah jls ditolak mentah2
194,Sad,"dia blg dia ttp pegang janji pernikahannya, tdk brhak menghakimi suaminya, mndoakan suaminya dan dia yakin suaminya akn brtobat dan akan kembali ke dia"
195,Anger,"@MRomahurmuziy Cuma ada satu kata, tenggelamkan bani nyinyir, yang waras jangan ngalah. #TenggelamkanPKS"
196,Fear,"@WitjaksanaSudi @ganjarpranowo Ya ampun, kl padat (no data, HOAX), aneh kl solusiny kok pemekaran..\nBuat agr org tr…"
197,Sad,"Sayang, aku rindu. Rindu akan senyummu, rindu akan mata indahmu, rindu akan semua tentangmu, sayang. Iya sayang, sayangnya kau tak mampu merasakan rindu ini."
198,Love,Nahhh setuju bgt kbnyakan akun pusing lah
199,Fear,"@ferrykoto @umam_chaerul @saididu @mohmahfudmd Kualitas Nasdem, serang membabibuta, untuk nutupi kebobrokan.\nNalarn…"
200,Sad,@Ilyas8364 @fadlizon @prabowo @jokowi Tambah smrawud rbutan kkuasaan
201,Joy,Kemenangan Mahathir Jadi Inspirasi Prabowo
202,Fear,"maaf mau Tanya..saya mendapatkan sms dari shopee bahwa saya telah resmi mendapatkan cek 175jt,dgn pin1j4t679.mohon informasinya apakah benar adanya\n\nu/info; www.thr-shopee277.blogspot.com"
203,Fear,Facebook bagaimana cara nya nmor telepon yg saya gunakan sudah tidak aktif lagi yg saya maksud itu fb fernando nando yg ini apakah boleh di tambahkan dgn nmor ponsel yg lainya saya takut nya ke blok ntar\nmohon penjelsan nya fb
204,Sad,Beli di mcd sama saja kita mendanai kajahatan yahudi israel
205,Sad,tolong hapus foto2 mayat atau orang meninggal di halaman facebook karena itu tidak pantas dipertunjukkan
206,Anger,Intinya. Mimpin keluarga dulu. Baru boleh bermimpi memimpin yg Laen. 1.000 % semua orang setuju. Yg ga setuju? Ya brati bukan orang. Gitu aja kok repOt
207,Fear,solo kaapann
208,Love,@ganjarpranowo semoga bpk terpilih lagi
209,Fear,"Selamat malam, bagaimana cara refund deposit di Facebook, sedangkan akun saya yang untuk FansPage jualan di nonaktifkan oleh Facebook?  Terimakasih"
210,Fear,Yg dikhawatirkan adalah kalau biayanya yg dari ngutang tdk mampu dibayar. Kmd aset negara (@DuniaBumn  cs) dijual s…
211,Fear,Banana Apple pie ?
212,Joy,@detikcom @fadlizon @prabowo @jokowi @prabowo jelas baik tapi @jokowi terbukti lebih baik. Tinggal buktikan di ajan…
213,Fear,Pak @ganjarpranowo kapan ini dibenerin?
214,Sad,"Pesan gambar masuk, isinya gini: Batas menyelesaikan kbt sampe tgl 10 juli, lebih dari itu dicabut dari sk yudisium dan daftar wisuda, dan auto bayar ukt Mules dong, ternyata bukan fakultasku~ bye"
215,Sad,Akhirnya selang beberapa lama gw kalah juga. Lebih tepatnya mengalah. Karena setelah mundur beberapa langkah kebelakang. P.O.V nya lebih clear dan gw bisa analisa lebih fokus. And well shit. Evidence nya selama ini terpapar di muka. Cuma gw ny aja yg bego ga sadar
216,Anger,"Walopun sakit hati, tp gw tahan utk ga nyerang balik dg makian. Pantang gw ngomong frontal. Sebisa mungkin gw tahan. Dan ngeblokir adalah solusi yg sangat2 TEPAT!"
217,Anger,"[USERNAME] Nyampe kampus mau daftar ujian aika, ternyata ga bawa persyaratan sertif, daaan ga bisa daftar, oke lgsg ke bank buat bayaran, nyampe bank 14:46 pak satpam bilang maaf mba udah tutup, asdfgjkl."
218,Anger,"Pernyataan paling mengganggu telinga malam ini keluar dr mulut Jubir Pemerintah Ali Mochtar Ngabalin: ""Pemerintah adalah representasi Tuhan di muka bumi."" Makin dekaden nalar demokrasi kita kalo pandangan begitu dibiarkan menguasai istana. Ternyata sama aja dg Pak Tua itu tuh."
219,Love,Revolusi sampai mati......
220,Love,Pertahankan sampai tetes darah pengabisan.aparat Kita sudah di pimpin oleh perusahaan asing.
221,Anger,@PDAMKotaSMG @andria69arya Begadang nunggu air yg SDH 6 hari TDK ngalir...detik inipun juga blum ngalir.…
222,Joy,"Beliau Mantan Presiden BJ Habibi menikmati masa Tua dg Wajah Cerah berseri-Seri, beliau menjadi NEGARAWAN! Berbeda…"
223,Sad,"akun lama ku ga bisa di buka gara2 di ganti kata sandi, kalo aku masukin kata sandi yg baru salah mulu, aku masukin yg lama jg salah, tolong dong gimana caranya biyar aku bisa ngebuka akun fb ku yg lama. makasih"
224,Sad,"Bak ‘Tukang Pukul’ Jokowi, Manuver Romahurmuziy Kasar Sekali!"
225,Love,Honorer k2 kabupaten pinrang yang digugurkan sepihak siap PTUN-kan PEMDA PINRANG.
226,Anger,rekaman hancur sudah si otak jongkok sok pintar
227,Fear,"dek, saya cuma takut, perasaan saya akan melebihi batas sebagai kakak kelas. berhenti ya? sekalipun alasan kamu mengabari saya adalah karena bosan."
228,Fear,Bagai.mna cra menghapus akun yg sudah lupa kata sandinya
229,Love,@SBYudhoyono Semoga partai bapak mengusung dan mendukung calon presiden yg dudukung ulama..
230,Fear,"aku dong malem ini checkup darah,, ok warning untuk tensi dan kolesterol ..terus kenapa pusingnya ya dok ??spertinya gejala maag ..oh gitu tp aku ngetik ini sambil nyruput kopi"
231,Sad,"Muridku dulu di sanggar tahfiz quran, masi keciiiil sekali, ngomong belum terang (belum jelas dia mau bilang apa), tapi waktu Aku simak surah-surah di juz 29, ehh lancarr kek air keran Malu sama diri sndiri"
232,Fear,Emang si Rommy @MRomahurmuziy bisa naikin elektabilitas partai ini? Manuver2nya menggelikan sekali. Stop trying too…
233,Fear,Balasan Ridwan Kamil saat Dicap Pencitraan Usai Beri Ucapan Duka Cita untuk Korban Bom di Surabaya
234,Fear,"\Akan saya sampaikan ke BBWS dan dinas PSDA, agar dicek dan dihitung secara keinsinyuran apa penyebab dan solusinya…"
235,Sad,halo texas chicken mengapa jasa delivery anda sekarang tidak ada
236,Love,"@sudirmansaid Pak, semoga jateng ndak begitu. mari Jaga bareng! *tabik"
237,Anger,@kangdede78 @PDemokrat @AgusYudhoyono @SBYudhoyono Karena anda pantas di begitukan kangdede. Anda itu buzzer super…
238,Fear,@fadlizon @Gerindra @prabowo Benar pak. Tidak cocok 100% jika Bapak @jokowi berduet dengan Bapak @prabowo.\nBapak H…
239,Sad,@IndoPluralitas @PKSejahtera @msi_sohibuliman @MardaniAliSera Gk jauh2 dr selangkangan
240,Sad,min mau tanya untuk driver headset hx2 untuk mac da gak ya?? saya sudah beli headset hx2 tapi gak bisa connect
241,Fear,Facebook.... kenapa ya facebook aku gak bisa diganti nama. Padahal dari awal bikin facebook sampe sekarang belom pernah ganti nama facebook.
242,Love,Kita yakin @prabowo punya pandangan &amp; jiwa besar. Jika ia padukan tokoh tokoh dengan daya terjang kuat seperti…
243,Love,"@DadoRose6 @prabowo @fadlizon sy yakin itu foto editan pak, bs merusak dan mencemarkan nama baik anda.tuntut aja secara hukum"
244,Anger,Dr minggu kmrn menyebalkan.. eh hri ini lagi ada tambahan.. janjian jam 10 eh lah kok malah jek antri nang BRI iki piye to..? Ku kesel deeh..
245,Love,"Ayo pak @jokowi , keluarkan Perpu Anti Teror. Kami tidak bisa berharap DPR menjalankan tugas legislasinya mengurus…"
246,Sad,Gapapaaaa... gue udah berusaha untuk sblm lebaran dari kapan tau tp dospem malah ke luar negri pas tgl tgl sidang :)) kering sudah air mata ini
247,Joy,MANO UCAPAN UNTUK SLAMAT UNTUK DIREKTUR EKSEKITIP WALHI SUM SEL
248,Sad,"Gw mau komen, buat fadli zon cs, fahri hamza cs, sudahlah klo wawancara jgn keliatan dengki mnjatuhkanya.\nAllah itu…"
249,Love,"Saat salah satu pintu kebahagiaan tertutup, pintu yang lain terbuka. Hanya seringkali kita terpaku begitu lama pada…"
250,Fear,Kapan nih Domino's Pizza buka store di Tegal??
251,Fear,ini menu apa namanya sop durian campur apa ya harga berapa semua cabang ada tenasuk cikarang
252,Fear,Min akun q d bajak gimana cara menhgataSi nya
253,Joy,"@marzarw @jokowi Kalo kota solo, kenangan koe karo aku. Kalo bandung wajib dikenang"
254,Love,"@ganjarpranowo @habibthink Pengusung pilkada damai, hanya manusia kuat yg mampu, Bravo pa Ganjar"
255,Love,"Yg ngayal, banyak.. yg terbaik, Cuma #Rindu dong.. #RinduJabarJuara1 #RinduJuaraDebat #jjonl1ne @ridwankamil @rkjabarjuara @RINDUJabarJuara"
256,Fear,@prabowo Keluarga saya di Bojonegoro nunggu Jokowi datang
257,Fear,"Takut semester ini gak bakalan maksimal. Belajar yang seharusnya 2 semester satu tahun jadi cuma 6 bulan. Pulang sore berangkat pagi, pkl 6 bulan. Alamat setres dadakan."
258,Fear,"@fadlizon @Gerindra UU Anti Terorisme memang sudah ada tp kurang memadahi, itulah mengapa diajukam revisi. Masalahn…"
259,Fear,Dear: Facebook \napakah seoarang creator youtubers bisa mendapatkan centang biru pada profil/halaman-nya ? Terima Kasih
260,Anger,@Ajun0389 @VIVAcoid @Ajun0389 ..Ngomong pke bukti jgn ngasal..Anda tlah memfitnah FPI/HTI ..Persiapkan dirimu krn i…
261,Sad,"Innalillahi wainna ilaihi roji'un Pak Undang Dasuki, salah satu dosen terbaik telah berpulang. Semangatnya harus bisa ditiru oleh siapapun yang mengenalnya."
262,Sad,"Sebenernya teknik lumayan, tapi aneh bgt pas di inter.. passing sering salah, dribbling ga bagus, crossing gak bagus, keypass awal2 aja, selanjutnya ketebak.. what a waste of skill"
263,Love,@faizalassegaf @Aryprasetyo85 @SBYudhoyono Faktanya sih gitu...bukan fiksi lagi...
264,Anger,"Kuingin marah, melampiaskan hatiku hanyalah sendiri disini. ingin ku tunjukan pada siapa yang ada bahwa hatiku kecewa *moshing sambil kesurupan maung"
265,Fear,"Un sd gatakut samsek, un smp mayan dah degdegan, un sma panik panik ajaib. Eh pas udah sampe tugas akhir tbtb kepikiran semuanya. Ngeri ga luluslah daftar sidang kapanlah abis lulus kerja dimana lah. Yaampon"
266,Love,Jd spiritual banget
267,Sad,Hisana gak bisa franchise yah
268,Fear,Haloo facebook mw tanya nih gmna ya caranya menghapus seluruh pesan tanpa harus klik 1 per 1..
269,Anger,"ELING GA SIH NIH 3????!!!!!! BIASANYA SECEPAT KILAT, SKRG LAMBAT BGT INSTAGRAM GA KE REFRESH SAMA SEKALI TWITTER JUGA SAMA!!!!!!!!!!! GIMANA NIH? BOSEN NANYAIN NOMOR MULU TAPI UDAH 5 HARI SELAMBAT INI [USERNAME]"
270,Anger,"liat postingannya simba via ini yg terbaru, kok netijennya jahat2 ih... Dibilang lebai lah vianya.... Cedih Woi cewe baik"" klo di dm yg nga2 mah pasti marah lah "
271,Sad,"Daun yang jatuh tak pernah membenci angin, dia membiarkan dirinya jatuh begitu saja. Tak melawan, mengikhlaskan semuanya. Bahwa hidup harus menerima, penerimaan yang indah."
272,Sad,"[USERNAME] belum lama ini, dia bilang kalo dia sedih ngeliat temen-temennya ngalamin masa sulit. Dan bahkan mereka pun ga mau punyagrup chatting karna khawatir kalo ada yg ga bales malah jadi nyakitin perasaan. Se soft itu lho mereka :')"
273,Anger,@TamariSukoco @fadlizon @prabowo @Gerindra @MRomahurmuziy @cakimiNOW @jokowi @MRomahurmuziy PenJilat Pantat Jokowi.…
274,Joy,"Terimakasih semua sahabat Laskar  #Cinta Bali, karena Cintamu adalah Cakimin untuk Indonesia. Bukan untuk pribadi a…"
275,Fear,Ini brp an? Paket ny gmn mkn an nya? Klo campur2 bs dpt voc 35 ga? Cfc central b.lampung?
276,Fear,Iya bener....itu banyak yg share....bener apa hoax?Terimakasih
277,Anger,Apa seneng banget ya refreshing? Seneng banget gitu mencari udara segar? Lah kalo udah terlaku sumpek disini ya kan mending gausah lebay2 minta pulang kesini kan? Kita udah ga minta2 dia selalu disini kaya dulu loh.
278,Sad,@bambang_anugera @geryandra5 @KepadaOrang @sudirmansaid Seng PeKoK bocahe sudirman sakit!!!
279,Fear,Kapan dmojokerto ada Mcd ya
280,Sad,"Bisa baca gak sih,27 april s/dan 1 mei.."
281,Joy,@ferrykoto @prabowo @jokowi kita liat sj nanti...\nsy lebih milih fakta lapangan di banding prediksi.\nrakyat puas ti…
282,Sad,"Hadeh....kena deh ketipu  ud sempat klik kena virus keluar gak bisa eh malah lari ke google suruh jwb pertanyaan2 data diri, alamat email,tgl lahir dll sampai no rek (untung gak punya) tapi ngeri juga takut fb, wa di salah gunain..."
283,Anger,@Gerindra @politik_twit @jokowi @DPR_RI Ibarat makan buah SI MALA-KADAL..!\n\nJaringan sel-sel tidur teroris ditangka…
284,Anger,"bersenjata?  Itulah wajah negeri.Bukan demokrasi, tetapi korporatokrasi!"
285,Anger,"Wa udah setua ini, masih ada aja temen SMA yang suka nyinyir ""kamu kok kuliah ambil soshum sih, sayang banget ilmu ipa selama SMA"", pengen wa jitakin..."
286,Sad,"Throwback video Launching lagu takkan terhenti disini, di tahun 2010, dimana salah satu kaka saya yg ada di video ini sudah meninggal 3 thn lalu. Hoek hiks. [USERNAME] [USERNAME] [URL]"
287,Sad,"Turut berduka atas saudara yang terkena gempa di Lombok, semoga lekas membaik. Meskipun trauma yang terendap tak semudah itu menghilang dari dalam diri Aamiin ~"
288,Sad,Turut belasungkawa atas kejadian tersebut.\nTurut prihatin atas adanya proyek Geotermal di berbagai daerah di Indonesia.\nDuka sebenarnya adalah kerusakan alam akibat ulah dan kepentingan segelintir orang di negri ini yang mengakibatkan berbagai macam bencana alam di berbagai daerah.\n#SalamLestari
289,Sad,"apple pie nya gak enak , skrg ada lagi nambah pisang rasanya kaya apa"
290,Anger,"Lha, situ sih enak di sana di datengin politisi, sambil sembunyi masih bisa ketawa-ketiwi. Disini umatmu, bergesek-gesekkan adu gas dengan lawanmu sambil membuat atau men-share berita Hoax yg berkualitas setiap hari"
291,Love,Ini negara korporatokrasi dimana aparat menjadi alat kekuasaan dan penguasa menjadi alat pengusaha.
292,Anger,"Tidak usah menyalahkan siapa-siapa, segala keburukan yang menimpa anda adalah karena kebodohan dan kesalahan anda sendiri. Dan ini bukan penghinaan, tapi peringatan keras agar kedepan bisa lebih cerdas, jadilah"
293,Love,Gaaasssss poooool..
294,Fear,Kayaknya habis ini mataku harus dimandiin pake abu biar suci deh karena baru melihat adegan yg tidak senonoh di McD yg tidak lain adalah adegan orang yg saling bermesrahan didepan mata huhuu
295,Love,Keren brow
296,Love,"kemarin dikejutkan di tiga titik, pagi tadi baca berita daerah taman, disambi bekerja kaget banget sampe d polresta…"
297,Anger,"Selamat malam mas ..\nSaya ingin bantuan anda (Y) ..\nsaya ingin bertanya , kenapa facebook saya tidak bisa mengirim pesan ???\nkalau saya kirim pesan , tulisan nya tindakan blokir !!\nsaya mohon perbaikin nya secepat nya mas ..\nSelamat malam"
298,Fear,[USERNAME] Hihi itu kok nyeremin banget ya. Juur sih aku ga percaya gitu gituan tapi jujur juga kalo sendiri gue ngrasa takut. #Trans7RumahUya2507 #RumahUya2507
299,Joy,@MRF_Info @yustinficardo @mridhoficardo Sukses selalu pak.....
300,Sad,"siang tadi merasa bodoh pengen ke sebuah Cafe yang mana tempatnya sehari-hari gue lewatin klo mau pulang sore pun begitu pengen ke museum macan, kirain mah jauh. selemparan kolor dari kantor dan kostan pacar. hahaha ku merasa dodonk."
301,Joy,Hal Baik bermulai dari perbaikan Ibadah\n.\nPembagian Makanan Buka Puasa\n.\n#StreetFood #KulinerJakarta #KulinerBekasi #HisanaFriedChicken #FriedChicken #FriedChickenIndonesia #AyamGorengCrispy #AyamGoreng #MakananPinggiran #JajananJakarta #JajananBekasi #CemilanEnak #SpicyChicken #KejuPedas #KulitAyam #AyamCrispy #KentangGoreng #FrenchFries #KentangGorengTepung #SausKeju #PisangNugget #KulitAyam #AyamCrispy #AyamSambalGeprek #AyamGeprekHisana #AyamPedas #AyamGeprek #RamadhanMubarak
302,Sad,Pengacara Setya Novanto Tuding Wapres JK Bikin Gaduh
303,Sad,k-netz emang gitu. klo ngebash suka ga pake mikir deh :(
304,Fear,Mohon informasiY cara bergabung jadi mitra di HFC Yah.. Email enggar.11prasetya@gmail.com
305,Anger,"Kinerja macam apa ini,hny mencetak ktp klo orgnya dtg nanya ktpnya beres ato blm, baru mulai akan dicetak dikec. bu…"
306,Anger,Ada yg bisa memberi klarifikasi? Dimana 12 mesjid yg digusur? [USERNAME] [USERNAME] [USERNAME] @105kissfmmedan [URL]
307,Anger,@Nihin3 @fadlizon @wiranto1947 @jokowi @Gerindra Banyak baca napa bong.. Jangan di kolam aja
308,Anger,yg ini penipu...jika mau beli online dan melihat seperti gmbr yg sy kirim jgn di order....
309,Anger,"Kurangi sampah plastik baiknya jangan jadi alasan utk gedein bujet kampanye dan seremoni. Kongkrit saja, larang penggunaan kantong plastik di minimarket dan pasar. Terkaing-kaing ya biarin. Kecuali kalau ada yg berat mikirin produsen plastik yg potensial jd 'donor' politik"
310,Sad,"Terkadang tidak tahu kabarmu sama sekali membuat hatiku tenang. Entah bagaimana dirimu dan dengan siapa aku tak peduli. Namun, perasaan seperti itu hanya sesaat. Bisakah kau menghilang jauh dariku? Doaku saat ini aku ingin kau lenyap tak terdengar kabar apapun darimu."
311,Love,Gunakan Shiseido Ultimune di pagi hari sebelum beraktifitas dan malam hari setelah serangkaian skincare routinemu dengan cara pump sebanyak 2x letakkan di telapak tangan serta oleskan di wajah serta lehermu. #FindYourStrengthIDN
312,Fear,Berapa harganya? Ada promo diskon ?
313,Love,@tempodotco @saididu sudah saatnya pak @prabowo bersuara ... \n@Gerindra \n#2019GantiPresiden
314,Love,"Tapi belajar dan bekerja, kita bisa meraih semua #belajar #bekerja"
315,Anger,Saya mau tanya .\nKenapa pihak facebook membatasi aktivitas akun saya(tidak bisa berkomentar di fanspage/halaman). Pelanggaran apa yg telah saya perbuat sehingga kedepannya hal semacam ini tidak saya jumpai lagi dan saya merasa dirugikan.
316,Love,Semoga alloh mengijabah doa menjadi pemimpin dan mampu melaksanakan program2 unggulan\n\n#SedulurNgaji \n#GustiKediri…
317,Anger,bacot parah galak kalau udah marah jan mau deh dimarahin lex. caca aja kapokgabisa dibohongin kalau ttg cinta tp knpa ttg lainnya lu bege ya susah beud disuruh tidur atau makan my human diary yang kita dkt gatau grgr
318,Sad,"Sekarang baluran saus sambalnya tidak merata , merasa kecewa dengan  pelayanan seperti ini .\nApakah seperti ini selalu??\n#tangcitytAngerang"
